Item No.;Item Description;VatGourpSa;VatGroupPu
FUS3CHP003;CHEF PAUL MEAT MAGIC 12/2.5OZ;PPN_01;PPNM01
FUS3CHP004;CHEF PAUL POULTRY MAGIC 12/2.5OZ;PPN_01;PPNM01
FUS3CHP005;CHEF PAUL SEAFOOD MAGIC 12/2.5OZ;PPN_01;PPNM01
FUS3CHP006;CHEF PAUL MAGIC SEASONING SALT 12/2.5OZ;PPN_01;PPNM01
FUS3CHP007;CHEF PAUL SWEET BASIL & TARRAGON (SEVEN HERBS) 12/1.65OZ;PPN_01;PPNM01
FUS3CHP008;CHEF PAUL SIX SPICE 12/1.9OZ;PPN_01;PPNM01
FUS3CHP009;CHEF PAUL TOASTED ONION & GARLIC 12/2.1OZ;PPN_01;PPNM01
FUS3CHP010;CHEF PAUL LEMON & CRACKED PEPPER 12/2OZ;PPN_01;PPNM01
FUS3CHP011;CHEF PAUL SWEET & SPICY 12/2OZ;PPN_01;PPNM01
FUS3CMB001;Campbells (Instant Soup 32's) Cream Of Mushrm 32x3x22gr;PPN_01;PPNM_01
FUS3CMB002;Campbells (Instant Soup 32's) Cream Of Chicken 32x3x22gr;PPN_01;PPNM_01
FUS3CMB003;Campbells (Instant Soup 32's) Mushrm Cheese w/crunch 32x3x22;PPN_01;PPNM_01
FUS3CMB004;Campbells (Instant Soup 32's) Mushrm Chicken w/crunch32x3x22;PPN_01;PPNM_01
FUS3CMB005;Campbells (Instant Soup 32's) Mushrm Twist 32x3x23gr;PPN_01;PPNM_01
FUS3CMB006;Campbells (Instant Soup 32's) Creamy Chicken Twist 32x3x23gr;PPN_01;PPNM_01
FUS3CMB007;CAMPBELL PACE PICANTE SAUCE MED 12/16 OZ 04156500067;PPN_01;PPNM_01
FUS3CMB008;CAMPBELL PACE PICANTE SAUCE HOT 12/16 OZ 041565000197;PPN_01;PPNM01
FUS3CMB009;CAMPBELL PACE CHUNKY SALSA MED 12/16 OZ 041565141166;PPN_01;PPNM01
FUS3CMB010;CAMPBELL PACE CHUNKY SALSA HOT 12/16 OZ 041565142163;PPN_01;PPNM01
FUS3CMB011;CAMPBELL SAH CREAM OF BROCOLI 8/10.75 OZ 051000;PPN_01;PPNM01
FUS3CMB012;CAMPBELLS V8 PET VEGETABLE JUICE SPICY HOT PET 12/12;PPN_01;PPNM01
FUS3CMB013;CAMPBELLS V8 FUSION POMEGRANATE BLUEBERRY 12/12;PPN_01;PPNM01
FUS3CMB014;CAMPBELLS V8 PET VEG JUICE 24/354 ML 051000138033;PPN_01;PPNM01
FUS3CMB015;CAMPBELLS V8 FUSION STRAWBERRY BANANA 12/12 OZ 051000158550;PPN_01;PPNM01
FUS3CMB016;CAMPBELLS PREGO TRADITIONAL PASTA SAUCE 12/680;PPN_01;PPNM01
FUS3CMB017;CAMPBELLS PREGO FRESH MUSHROOM PASTA SAUCE 12/680;PPN_01;PPNM01
FUS3CMB018;CAMPBELLS PREGO FLAV W/MEAT PASTA SAUCE 12/680;PPN_01;PPNM01
FUS3CMB019;CAMPBELLS CREAM OF MUSHROOM 48/10.75 OZ 051000012616;PPN_01;PPNM_01
FUS3CMB020;CAMPBELLS TOMATO SOUP 48/10.75 OZ 051000000118;PPN_01;PPNM_01
FUS3CMB021;CAMPBELLS CREAM OF CHICKEN 48/10.75 OZ 051000010315;PPN_01;PPNM_01
FUS3CMB022;CAMPBELLS CREAM OF POTATO 24/10.75 OZ 051000016416;PPN_01;PPNM_01
FUS3CMB023;CAMPBELLS CHICKEN BROTH 12/10.75 OZ 051000021076;PPN_01;PPNM_01
FUS3CMB024;CAMPBELLS MINESTRONE 12/10.75 OZ 051000011411;PPN_01;PPNM_01
FUS3CMB025;CAMPBELLS CHICKEN VEGETABLE 12/10.75 OZ 051000010711;PPN_01;PPNM_01
FUS3CMB026;CAMPBELLS CHICKEN ALPHABET 12/10.75 OZ 051000022615;PPN_01;PPNM_01
FUS3CMB027;CAMPBELLS NE CLAM CHOWDER 12/10.75 OZ 051000013675;PPN_01;PPNM_01
FUS3CMB028;CAMPBELLS CREAM OF BROCCOLI 12/10.75 OZ 051000049377;PPN_01;PPNM_01
FUS3CMB029;CAMPBELLS CREAM CHICKEN MUSHROOM 12/10.75 OZ 051000015273;PPN_01;PPNM_01
FUS3CMB030;CAMPBELLS V8 VEGETABLE JUICE 24/11.5 OZ 051000153159;PPN_01;PPNM_01
FUS3CMB031;CAMPBELLS V8 VEGETABLE JUICE SPICY HOT 24/11.5;PPN_01;PPNM_01
FUS3CMB032;CAMPBELLS TOMATO JUICE 24/11.5 OZ 051000012937;PPN_01;PPNM_01
FUS3CMB033;CAMPBELLS V8 VEGETABLE JUICE 48/5.5 OZ 051000000200;PPN_01;PPNM_01
FUS3CMB034;CAMPBELLS V8 VEGETABLE JUICE SPICY HOT 48/5.5 OZ 05100000040;PPN_01;PPNM_01
FUS3CMB035;CAMPBELLS TOMATO JUICE 48/5.50 OZ 051000000071;PPN_01;PPNM_01
FUS3CMB036;CAMPBELLS MUSHROOM GRAVY 24X10.5 OZ/298 GR 051000025555;PPN_01;PPNM_01
FUS3CMB037;CAMPBELLS CREAM OF ASPARAGUS 12X10.75 OZ/305 GR 051000059376;PPN_01;PPNM_01
FUS3CMB038;CAMPBELLS CREAM OF ONION 12X10.75 OZ/305 GR 051000016171;PPN_01;PPNM_01
FUS3CMB039;CAMPBELLS CREAM OF SHRIMP 12X10.75 OZ/305 GR 051000013279;PPN_01;PPNM_01
FUS3CMB040;CAMPBELLS GREEN PEAS SOUP 12X11.25 OZ/319 GR 051000011978;PPN_01;PPNM_01
FUS3CMB041;CAMPBELLS 3 CHEESE 12X24 OZ/680 GR;PPN_01;PPNM_01
FUS3CMB042;CAMPBELLS GARDEN MUSHROOM & GREEN PEPPER 12X23.75 OZ/548;PPN_01;PPNM_01
FUS3CMB043;CAMPBELLS TOMATO, ONION & GARLIC 12X24 OZ/680;PPN_01;PPNM_01
FUS3CMB044;CAMPBELLS GARLIC & HERB 12X24 OZ/680 GR 051000129109;PPN_01;PPNM_01
FUS3CMB045;CAMPBELLS PREGO ROASTED GARLIC & HERBS 12/680 GR 05100012910;PPN_01;PPNM_01
FUS3CMB046;CAMPBELLS PREGO MUSHROOM & GREEN PEPPER 12/548 GR 0510000121;PPN_01;PPNM_01
FUS3CMB047;CAMPBELLS PREGO THREE CHEESE 12/680 GR 051000050434;PPN_01;PPNM_01
FUS3CMB048;CAMPBELLS PREGO TOMATO ONION & GARLIC 12/680 GR 051000012142;PPN_01;PPNM_01
FUS3FIG001;TGIF HICKORY LIQUID SMOKE 4/1 GAL;PPN_01;PPNM_08
FUS3FIS001;FISHER'S HONEY ROASTED PEANUTS 12/5.64OZ;PPN_01;PPNM01
FUS3FIS002;FISHER'S HONEY ROASTED CASHEWS 12/5.29OZ;PPN_01;PPNM01
FUS3FIS003;FISHER'S HONEY ROASTED ALMONDS 12/5.29OZ;PPN_01;PPNM01
FUS3FIS004;FISHER'S MACADAMIAS 12/5.47OZ;PPN_01;PPNM01
FUS3FIS005;FISHER'S DELUXE MIXED NUTS 12/5.47OZ;PPN_01;PPNM01
FUS3FIS006;FISHER'S CASHEW HALVES & PIECES 12/5.47OZ;PPN_01;PPNM01
FUS3FIS007;FISHER'S ROASTED SALTED ALMONDS 12/6OZ;PPN_01;PPNM01
FUS3FIS008;FISHER'S ROASTED SALTED PISTACHIOS 12/4.59OZ;PPN_01;PPNM01
FUS3FIS009;ABC CHEESE BALLS 12/3 OZ (85 Gr) 855830002027;PPN_01;PPNM01
FUS3FIS010;ABC CHEESE CURLS 12/4.25OZ (120 Gr) 855830002034;PPN_01;PPNM01
FUS3FIS011;ABC PIZZA BALLS  12/3 OZ (85 Gr) 855830002041;PPN_01;PPNM01
FUS3FIS012;ABC POTATO STIXZ  12/4 OZ (113 Gr) 855830002089;PPN_01;PPNM_08
FUS3FRA001;TGIF REDHOT CAYENNE PEPPER SAUCE 4/1 GAL;PPN_01;PPNM_08
FUS3KAG001;Domino's K-Pizza Sauce Conc. 6-112 oz;PPN_01;PPNM01
FUS3MAR001;JACK DANIELS GLAZE (INTERNATIONAL) 8/4LB 34LB/CS;PPN_01;PPNM01
FUS3PIN001;WISHBONE ITALIAN 12/16OZ 041000006104;PPN_01;PPNM01
FUS3PIN002;WISHBONE BALSAMIC VINAIGRETTE 6/16OZ 041000080005;PPN_01;PPNM01
FUS3PIN003;WISHBONE CREAMY CAESAR 6/16OZ 041000005695;PPN_01;PPNM01
FUS3PIN004;WISHBONE RANCH 6/16OZ 041000005725;PPN_01;PPNM01
FUS3PIN005;WISHBONE THOUSAND ISLAND 6/16OZ 041000006432;PPN_01;PPNM01
FUS3PIN006;WISHBONE LIGHT RANCH 6/16OZ 041000005732;PPN_01;PPNM01
FUS3PIN007;WISHBONE SWEET & SPICY HONEY MUSTARD 6/16OZ 041000339660;PPN_01;PPNM01
FUS3PIN008;WISHBONE DELUXE FRENCH 6/16OZ 041000006500;PPN_01;PPNM01
FUS3PIN009;WISHBONE LIGHT DELUXE FRENCH 6/16OZ 041000005114;PPN_01;PPNM01
FUS3PIN010;WISHBONE SESAME GINGER LIGHT 6/16OZ 041000212567;PPN_01;PPNM01
FUS3PIN011;WISHBONE TERIYAKI MARINADE 6/16OZ 041000265327;PPN_01;PPNM01
FUS3PIN012;WISHBONE GUACAMOLE RANCH 6/16OZ 041000193385;PPN_01;PPNM01
FUS3PIN013;WISHBONE ITALIAN 12/15OZ;PPN_01;PPNM01
FUS3PIN014;WISHBONE DELUXE FRENCH 6/15OZ;PPN_01;PPNM01
FUS3PIN015;WISHBONE LIGHT RANCH 6/15OZ;PPN_01;PPNM01
FUS3PIN016;WISHBONE RANCH 6/15OZ;PPN_01;PPNM01
FUS3SAR001;TGIF BLAKENING SPICE;PPN_01;PPNM_08
FUS3VEN001;TGIF BARBEQUE SAUCE WITH APPLE BUTTER 8/64 OZ;PPN_01;PPNM_08
GAU1IND001;FRESH BLACK WINTER TRUFFLE;PPNK_08;PPNM01
GAU1IND002;FRESH WHITE TRUFFLE;PPNK_08;PPNM01
GBE2CLB001;9519 CLAREBOUT BK FRIES 9X9 5X2,5KG;PPN_01;PPNM_08
GBE2LUT001;LUTOSA SHOESTRING 7MM 5X2KG;PPN_01;PPNM_08
GBE2LUT002;LUTOSA STRAIGHT CUT 10MM 5X2KG;PPN_01;PPNM_08
GBE2NEU001;NEUTRAL FRENCH FRIES SHOESTRING 7X7 4X2,5KG;PPN_01;PPNM01
GBE2NEU002;NEUTRAL FRENCH FRIES STRAIGHT CUT 9X9 4X2,5KG;PPN_01;PPNM_08
GBE2NEU003;NEUTRAL FRENCH FRIES CRINKLE CUT 9X9 5X2KG;PPN_01;PPNM_08
GBE2NEU004;1003708 NEUTRAL FRENCH FRIES CRINKLE CUT 9X9 4X2.5KG;PPN_01;PPNM_08
GBE2NON001;FRZ BELGIUM GREEN PEAS 4X2.5KG;PPN_01;PPNM01
GBE2NON002;FRZ BELGIUM MIXED VEGETABLES 3 WAY 4X2.5KG;PPN_01;PPNM01
GBE2NON003;FRZ BELGIUM SWEET CORN KERNEL 4X2.5KG;PPN_01;PPNM01
GBG1JUL001;FRZ. CHINA MIXED VEGETABLES 3 WAYS 10X1 KG;PPNK_08;PPNM_08
GBG1JUL002;FRZ. CHINA GREEN PEAS 10X1 KG;PPNK_08;PPNM_08
GCN2JUL001;FRZ. CHINA CUT CORN 10X1 KG;PPNK_08;PPNM01
GCN2JUL002;FRZ. CHINA CAULIFLOWER 10X1 KG;PPNK_08;PPNM01
GCN2NOB001;FRZ BLACK CHINESE TRUFFLE 500GR;PPNK_08;PPNM_08
GCN2QIN001;FRZ. CHINA MIXED VEGETABLES 4 WAYS 10X1 KG;PPNK_08;PPNM01
GCN2QIN002;FRZ. CHINA BROCCOLI FLORETS 10X1 KG;PPNK_08;PPNM01
GCN2QIN003;FRZ. CHINA MIXED VEGETABLES 2 WAYS 10X1 KG;PPNK_08;PPNM01
GCN2XJR001;FRZ. CHINA MIXED VEGETABLES 4 WAYS 10X1 KG XIAMEN;PPNK_08;PPNM_08
GCN2XJR002;FRZ. CHINA MIXED VEGETABLES 3 WAYS 10X1 KG XIAMEN;PPNK_08;PPNM_08
GCN2XJR003;FRZ. CHINA GREEN PEAS 10X1 KG XIAMEN;PPNK_08;PPNM_08
GCN2XJR004;FRZ. CHINA CUT CORN 10X1 KG XIAMEN;PPNK_08;PPNM_08
GCN2XJR005;FRZ. CHINA BROCCOLI FLORETS 10X1 KG XIAMEN;PPNK_08;PPNM_08
GCN2XJR006;FRZ. CHINA CARROT CUT 10X1 KG XIAMEN;PPNK_08;PPNM_08
GCN2XJR007;FRZ. CHINA CARROT JULIENNE 10X1 KG XIAMEN;PPNK_08;PPNM_08
GCN2XJR008;FRZ. CHINA CHOPPED SPINACH LEAF (3-5CM) 10X1KG;PPNK_08;PPNM_08
GCN2XJR009;FRZ. CHINA SHIITAKE MUSHROOM SLICE 10X1 KG XIAMEN;PPNK_08;PPNM_08
GFR3DAU001;DAUCY EXTRA FINE GREEN BEANS 12 X 400GR;PPN_01;PPNM01
GFR3DAU002;DAUCY EXTRA CRISP SWEET CORN 12 X 300GR;PPN_01;PPNM01
GFR3DAU003;DAUCY EXTRA FINE GREEN PEAS & CARROTS 12 X 400GR;PPN_01;PPNM01
GFR3DAU004;DAUCY RATATOUILLE 12 X 375GR;PPN_01;PPNM01
GFR3DAU005;DAUCY EXTRA FINE GREEN PEAS 12 X 400GR;PPN_01;PPNM01
GFR3DAU006;DAUCY CHOPPED SPINACH 12 X 395GR;PPN_01;PPNM01
GFR3DAU007;DAUCY SPINACH LEAVES 12 X 380GR;PPN_01;PPNM01
GFR3DAU008;DAUCY ARTICHOKE BOTTOMS 12 X 400GR;PPN_01;PPNM01
GFR3DAU009;DAUCY SPINACH LEAVES 12 X 765GR;PPN_01;PPNM01
GFR3DAU010;DAUCY EXTRA FINE CARROTS 12 X 800GR;PPN_01;PPNM01
GFR3DAU011;DAUCY SMALL GREEN ASPARAGUS 12 X 190GR X 21CL;PPN_01;PPNM01
GFR3DAU012;DAUCY LARGE GREEN ASPARAGUS 12 X 330GR X 37CL;PPN_01;PPNM01
GFR3DAU013;DAUCY RED KIDNEY BEANS 12 X 400GR;PPN_01;PPNM_08
GFR3DAU014;DAUCY CHICK PEAS 12 X 400GR;PPN_01;PPNM_08
GFR3DAU015;DAUCY PALM HEARTS 12 X 400GR;PPN_01;PPNM_08
GFR3DAU016;DAUCY BAKED BEANS TOMATO 12 X 400GR;PPN_01;PPNM_08
GID2ATT001;FROZEN SHOESTRING BATTER COATED 6X2KG;PPN_01;PPNM_08
GID2CHA001;Fiesta French Fries Shoestring 2,5kg x 4;PPN_01;PPNM01
GID2CHA002;Farm Frites Shoestring 6 x 2 Kg;PPN_01;PPNM01
GID2GLO001;Wendys Mix Vegetable 12 x 1 kg;PPN_01;PPNM01
GID2GLO002;Wendys Broccoli Frozen 20 x 500GR;PPN_01;PPNM01
GID2NOB001;FROZEN WHOLE KERNEL CORN 6X2950GR;PPN_01;PPNM_08
GID2OLS001;C27 WEDGES PACK 500GR;PPN_01;PPNM_08
GID2OLS002;X8100 SWEET POTATO STEALTH 500GR;PPN_01;PPNM_08
GID2OLS003;E02 STEAK FRIES 1KG;PPN_01;PPNM_08
GID2OLS004;S19 SKIN ON STAIGHT CUT 500GR;PPN_01;PPNM_08
GID2OLS005;I74 HASH BROWN 500GR;PPNK_08;PPNM_08
GID2OLS006;H30 TATER PUFF 500GR;PPNK_08;PPNM_08
GID2SFF001;FRZ CRUMBED ONION RINGS 1X4KG;PPN_01;PPNM01
GID2TAL001;TALLEYS SHOESTRING FRIES 7mm 12X1KG;PPN_01;PPNM01
GID2TAS001;TASTY FRIES SHOESTRING BATTER COATED 24X450GR;PPN_01;PPNM_08
GID2TAS002;TASTY FRIES SHOESTRING BATTER COATED 12X900 GR;PPN_01;PPNM_08
GID2TAS003;TASTY FRIES CRINKLE CUT 12X900GR;PPN_01;PPNM_08
GID2TAS004;TASTY FRIES SHOESTRING PLAIN 12X900GR;PPN_01;PPNM_08
GID2TAS005;TASTY FRIES STRAIGHT CUT 12X900GR;PPN_01;PPNM_08
GID2TAS006;TASTY FRIES STRAIGHT CUT BATTER COATED 12X900 GR;PPN_01;PPNM_08
GID2TTI001;SEASONED TWISTER @1KG TTI;PPN_01;PPNM_08
GID2TTI002;STEALTH SSND THIN FRIES @ 1KG - TTI;PPN_01;PPNM_08
GID2TTI003;FRENCH FRIES 1 KG PACK - TTI;PPN_01;PPNM_08
GID2TTI004;X8100  SWEET STEALTH POTATO 5/3 500GR - TTI;PPN_01;PPNM01
GID2WIL001;FROZEN WHOLE KERNEL CORN 6X2950 GR;PPN_01;PPNM_08
GID3CPP001;MUSHROOM SLICED 2 KG;PPN_01;PPNM01
GID3CPP002;MUSHROOM WHOLE 2 KG;PPN_01;PPNM01
GID3DEL001;DELMONTE CREAM STYLE CORN 24 X 418GR;PPN_01;PPNM01
GID3KAN001;RAJA BAWANG HITAM;PPN_01;PPNM_08
GID3WIL001;WHOLE KERNEL CORN 6X2950GR;PPN_01;PPNM_08
GID3WIL002;CREAM STYLE CORN 24 X 410GR;PPN_01;PPNM01
GID4NOB001;FRESH YU ZU;PPNK_08;PPNM_08
GIN2HYF001;HYFUN BK FRENCH FRIES STRAIGHT CUT 3X3KG;PPN_01;PPNM_08
GIN2HYF002;HYFUN BK TATER SHOTZ 10X1KG;PPN_01;PPNM_08
GIT1IND001;FRESH WHITE TRUFFLE IT (SMALL SIZE);PPNK_08;PPNM_08
GNL2FFR001;166.070 FARM FRITES SHOESTRING 7MM BRAVI BPHT 5x2500gr;PPN_01;PPNM_08
GNL2FFR002;161.998 FARM FRIETS SHOESTRING OUTSORT 7mm 10x1500gr;PPN_01;PPNM01
GNL2FFR003;189.005 FARM FRITES SHOESTRING 7MM STAR FRITES 10x1000GR;PPN_01;PPNM01
GNL2FFR004;275.027 FARM FRITES CRINKLE FRIES 12MM STAR FRITES 10X1000GR;PPN_01;PPNM_08
GNL2FFR005;061.172 FARM FRITES STRAIGHT CUT 10MM BRAVI BPHT 5x2500GR (3/4 CUT);PPN_01;PPNM01
GNL2FFR006;162.998 FARM FRITES SHOESTRING 7MM 5x2500GR BLANC BPHT;PPN_01;PPNM01
GNL2FFR007;166.071 FARM FRITES SHOESTRING 7MM BRAVI BPHT 6x2000gr;PPN_01;PPNM_08
GNL2FFR008;061.173 FARM FRITES STRAIGHT CUT 10MM BRAVI BPHT 6x2000GR;PPN_01;PPNM01
GNL2FFR009;289.011 FARM FRITES CRINKLE FRIES 12MM BRAVI BPHT 6X2000GR;PPN_01;PPNM01
GNL2FFR010;157.998 FARM FRIETS SHOESTRING OUTSORT 7mm 5x2500gr;PPN_01;PPNM_08
GNL2FFR011;204.005 FARM FRITES SHOESTRING 7MM FF FINEST BPHT 6x2000gr;PPN_01;PPNM01
GNL2FFR012;204.004 FARM FRITES SHOESTRING 7MM FINEST BP 6x2000gr;PPN_01;PPNM01
GNL2FFR013;440.001 FARM FRIETS CRISPY COATED SHOESTRING 7mm 5x2500gr EP;PPN_01;PPNM01
GNL2FFR014;445.002 FARM FRIETS CRISPY FR 10mm S.ON 4x2500gr BPHT;PPN_01;PPNM01
GNL2LWE001;F77GL LW 11X11 CRINKLE FRIES 4X2,5KG LBL72;PPN_01;PPNM01
GNL2LWE002;F82GL LW RR 6X6 SHOESTRING FRIES 4X2,5KG LBL84;PPN_01;PPNM01
GNL2LWE003;F84AR LW RR 9X9 FRIES 4X2, 5KG LBL96;PPN_01;PPNM_08
GNL2LWE004;SB40 LW BK FRIES 9X9 CC 5X2,5KG CHB60;PPN_01;PPNM_08
GNL2LWE005;SB47 LW BK FRIES 9X9 CC 6X2,5KG LBL60;PPN_01;PPNM_08
GNL2LWE006;KZR26 LW KAIZER RR 7X7 4X2,5KG LBB90;PPN_01;PPNM_08
GNZ2HIF001;FRZ. NZ GREEN PEAS 8X2 KG TALLEYS;PPNK_08;PPNM_08
GNZ2TAL001;TALLEYS SHOESTRING FRIES 7mm 4 X 2.5KG;PPN_01;PPNM01
GNZ2TAL002;TALLEYS STRAIGHT CUT FRIES 10mm  4 X 2.5KG;PPN_01;PPNM_08
GNZ2TAL003;TALLEYS CRINKLE CUT FRIES 4 X 2.5KG;PPN_01;PPNM_08
GNZ2TAL004;TALLEYS STRAIGHT CUT FRIES 10mm 12X1KG;PPN_01;PPNM_08
GNZ2WAT001;NZ WAT Frozen Green Peas 24x500 GR (Garden Peas);PPN_01;PPNM01
GNZ2WAT002;NZ WAT Frozen Mixed Vegetable 24x500 GR;PPN_01;PPNM01
GNZ2WAT003;NZ WAT Frozen Green Peas 12x1 KG (Garden Peas);PPN_01;PPNM01
GNZ2WAT004;NZ WAT Frozen Mixed Vegetable 12X1 KG;PPN_01;PPNM01
GNZ2WAT005;NZ WAT Sweet Corn Kernel 12x1kg;PPN_01;PPNM_08
GRAN.PAS.001;GRANORO CANNELONI 250gr;PPN_01;PPNM_08
GRAN.PAS.002;GRANORO FARFALLE DEDICATO 500gr;PPN_01;PPNM_08
GRAN.PAS.003;GRANORO PENNE 500gr;PPN_01;PPNM_08
GRAN.PAS.004;GRANORO SPIRALI FANTASIA 500gr;PPN_01;PPNM_08
GRAN.PAS.006;GRANORO ORECHIETTE DEDICATO 500gr;PPN_01;PPNM_08
GRAN.PAS.007;GRANORO FAGLIOLINI RIGATI 500gr;PPN_01;PPNM_08
GSG3IGS001;DRIED MORELS;PPNK_08;PPNM_08
GSG4IGS001;FRESH WHITE ASPARAGUS;PPNK_08;PPNM_08
GSG4IGS002;FRESH LAMB LETTUCE;PPNK_08;PPNM_08
GUS2CAL001;CALAVO WESTERN SYLE GUACAMOLE FRZ 4/3LB;PPN_01;PPNM_08
GUS2CAL002;CALAVO AVOCADO PULP FRZ 6/3LB;PPN_01;PPNM_08
GUS2FLA001;FRZ. CHINA LEAF SPINACH 10X1 KG;PPN_01;PPNM01
GUS2LWE001;D93 6/6  PENNANT SHOESTRING 1/4;PPN_01;PPNM01
GUS2LWE002;V5440  LW SUPER SWEET CUT 20/400GR;PPN_01;PPNM01
GUS2LWE003;V5438  LW 3 WAY MIX VEGETABLE 20/400 GR;PPN_01;PPNM01
GUS2LWE004;X0090 SWEET SSND CRISSCUT FY SWT POT 5X3LBS;PPN_01;PPNM01
GUS2LWE005;F92 LAMB SU HSH BRN FY 24/10;PPN_01;PPNM01
GUS2LWE006;V5393 LW JUB CUT CORN 12X1KG;PPN_01;PPNM01
GUS2LWE007;S0072  LW SU HASH RN FY 6/2KG;PPN_01;PPNM01
GUS2LWE008;30542 SSND 5/16 HALA 6/6;PPN_01;PPNM01
GUS2LWE009;C0005 6/6 CRUSADER 3/8 RC LB;PPN_01;PPNM01
GUS2LWE010;"X0070 1/4"" LAMB'S 6/5 SSND TWISTER FRY";PPN_01;PPNM01
GUS2LWE011;"G3211 OPTIMO FIVE STAR 6/4-1/2# 1/4"" SS FA";PPN_01;PPNM01
GUS2LWE012;J26 BRG KNG 1/4 SS XLF;PPN_01;PPNM01
GUS2LWE013;G1270 JUST 3/8 REG CUT FRY 6/5#;PPN_01;PPNM01
GUS2LWE014;2200D 4/4 LMHOUSE MUNCHSKIN;PPN_01;PPNM01
GUS2LWE015;C5300 6/6 Carl's 1/4 SS XLF SK;PPN_01;PPNM01
GUS2LWE016;46L Frz L/Weston Crinkle Cut 1/26/5 LBS;PPN_01;PPNM01
GUS2LWE017;S30 STEALTH SHOESTRING 1/4  6/6 LBS;PPN_01;PPNM01
GUS2LWE018;30H POTATO CHIP 6/5 LBS;PPN_01;PPNM01
GUS2LWE019;G7095  5/2.5KG  KTCHN 5/16 RC;PPN_01;PPNM01
GUS2LWE020;P38 Munchers Cheddar 6/3 LBS;PPN_01;PPNM01
GUS2LWE021;D73 Twister Fries 6X5 LBS;PPN_01;PPNM01
GUS2LWE022;22D MUNCHSKIN 4X4 LBS;PPN_01;PPNM01
GUS2LWE023;D26 CRISSCUT 6X4.5 LBS;PPN_01;PPNM01
GUS2LWE024;H0057 L/Weston Stealth Straight Cut 6X5 LBS;PPN_01;PPNM01
GUS2LWE025;36P FF GLD 3/8 Straight Cut;PPN_01;PPNM01
GUS2LWE026;H72 Crusadr Ssnd 1/4 Shoestring;PPN_01;PPNM01
GUS2LWE027;H0006 CRUSADR STRAIGHT CUT;PPN_01;PPNM01
GUS2LWE028;H79 Crussader Thin Cut 5/16 6/6 lb;PPN_01;PPNM01
GUS2LWE029;I74 PENNANT HSH BRN FY 6/3;PPN_01;PPNM01
GUS2LWE030;Q80 NATURAL WEDGE CUT FY 6/5;PPN_01;PPNM01
GUS2LWE031;30472 LWTANT BATTERED CORN 6/2;PPN_01;PPNM01
GUS2LWE032;H21 PENNANT 1/4 SS LB;PPN_01;PPNM01
GUS2LWE033;C27 LM ORIG SSND WDG FY 6/5;PPN_01;PPNM01
GUS2LWE034;E24 SELECT SSND WEDGE FY12/1 KG 044979005246;PPN_01;PPNM01
GUS2LWE035;B43 LM ORIG SSND 5/16 RC F 6/5;PPN_01;PPNM01
GUS2LWE036;D60 A&W SSND TWISTER F 6/5 LBVEGETABLE;PPN_01;PPNM01
GUS2LWE037;30542 A&W SSND 5/16 HALA 6/6;PPN_01;PPNM01
GUS2LWE038;3600C GMT GLD 1/4 SS TRNSF 6/4;PPN_01;PPNM01
GUS2LWE039;H30 L/Weston  FY Tater Puff   6/5lb;PPN_01;PPNM01
GUS2LWE040;30430  L/Weston Tant Mozzarella Cheese Stick 8/2lb;PPN_01;PPNM01
GUS2LWE041;30900 A&W 3/8 GRMT ON R 8/2.5 LB;PPN_01;PPNM01
GUS2LWE042;B36 PREMIUM STRAIGHT CUT 3/8 PXLF;PPN_01;PPNM01
GUS2LWE043;30403 L/Weston Tant Sweet Ring On 8/2 Lb;PPN_01;PPNM01
GUS2LWE044;E28 SELECT 3/8 REGULAR CUT FA 10/1KG 044979005284;PPN_01;PPNM01
GUS2LWE045;B03 LAMB SU TRY PTY PY 6/5;PPN_01;PPNM01
GUS2LWE046;M16 ORIGINAL SEASONED MASHED POTATOES 6/4;PPN_01;PPNM01
GUS2LWE047;S34 STEALTH SSND 1/4 SS FY 6/4;PPN_01;PPNM01
GUS2LWE048;36X GOURMET GOLD STK HSE PXLF 6/5;PPN_01;PPNM01
GUS2LWE049;V5439  LW GREEN PEAS 20/400 GR;PPN_01;PPNM01
GUS2LWE050;V5392 SUPERSWEET CUT CORN 12/1 KG;PPN_01;PPNM01
GUS2LWE051;V5122 WATTS SUPERSWEET CUT CORN 12/1 KG;PPN_01;PPNM01
GUS2LWE052;D0070 SEASONED TWISTER FRIES 6x5 lbs;PPN_01;PPNM01
GUS2LWE053;G3112 OPTIMO FIVE STAR 6/5# 3/8 RC FA;PPN_01;PPNM01
GUS2LWE054;S19 STEALTH SEASONED REGULAR CUT 3/8 6/5 lbs SK XLF;PPN_01;PPNM01
GUS2LWE055;S12 STEALTH SEASONED REGULAR CUT 5/16 6/5;PPN_01;PPNM01
GUS2LWE056;D2700 SEASONED CRISSCUT 6/5;PPN_01;PPNM01
GUS2LWE057;30482 4/5 3/8 BRD GRMT Onion Rings;PPN_01;PPNM01
GUS2LWE058;C90  6/6LB CRUSADER MILD 5/16  RC L;PPN_01;PPNM01
GUS2LWE059;D9300 Pennant Shoestring 1/4 6/2 Kg;PPN_01;PPNM01
GUS2LWE060;V5344 12/1 LW GREEN PEAS;PPN_01;PPNM01
GUS2LWE061;S02  LW STEALTH SHOESTRING 6X6 FRIES 4X2.5 KG;PPN_01;PPNM01
GUS2LWE062;P0017 6/6 Tasty Fries 1/4 Shoestring;PPN_01;PPNM_08
